bg,bg_cheese,counts,cps,detrad,detx,dety,exptime,flux,flux_bgsub,flux_bgsub_cheese,mag,mag_bgsub,mag_bgsub_cheese,response,t0,t0_data,t1,t1_data,t_mean
9.267146858147738,6.910125105349406,11.0,1.525800961051609,279.6970201934976,168.62672424316406,242.84774780273438,8.29489218390301,3.1431499797663145e-16,8.416948065657702e-17,1.427050794698688e-16,19.62125528973204,21.051781432183525,20.47856947156173,0.8692699219893231,992633681.995,992633682.655,992633691.995,992633690.395,992633686.2345455
9.277949837571095,6.900286441027893,8.0,1.1042546551036456,279.9307535883199,166.3985595703125,245.7547607421875,8.293866543211925,2.2747645895135097e-16,-2.965839171218286e-18,5.608968784214714e-17,19.972326903127144,,21.49246049336701,0.8736748497291816,992633691.995,992633692.21,992633701.995,992633701.145,992633697.420625
6.1104003091782495,4.656671151574981,11.0,1.529114783139117,279.23828328684294,165.79673767089844,247.93800354003906,8.302864981982324,3.149976453266581e-16,1.633942570477616e-16,1.9946231393127537e-16,19.618899782523968,20.331576081023968,20.11501591863234,0.8665890698231273,992633701.995,992633702.955,992633711.995,992633711.67,992633707.6195453
10.796943320665852,8.071629679602452,13.0,1.8132046399154709,276.2765564079528,167.33021545410156,251.025146484375,8.29825243213402,3.73520155822587e-16,1.054913940745925e-16,1.7314595323033078e-16,19.4338829456759,20.80662547194201,20.26863718675459,0.8641520087266709,992633711.995,992633712.56,992633721.995,992633721.92,992633717.5396152
11.588937086195749,8.631323530778685,11.0,1.542488140116471,273.90158491812747,168.87318420410156,253.02220153808594,8.292551909839927,3.17752556863993e-16,2.9865177235590155e-17,1.0333693828576319e-16,19.60944541621374,22.176755309869232,20.829029076112832,0.8600183698537751,992633721.995,992633723.72,992633731.995,992633730.335,992633727.569091
8.43405869082536,6.376487943387078,11.0,1.5200126131814748,271.06494691197196,172.1067352294922,253.23193359375,8.29840542825921,3.131225983153838e-16,1.0375513545396889e-16,1.5483236681324714e-16,19.625382020578222,20.82464404664028,20.390013669437987,0.8724015246359673,992633731.995,992633732.845,992633741.995,992633741.89,992633737.0786363
10.844683781853046,8.035724562145631,13.0,1.7898041252676404,269.3374549406971,174.6070098876953,252.55284118652344,8.293877876258234,3.686996498051339e-16,9.934375954580035e-17,1.6911155790175854e-16,19.447986238150946,20.871816572608864,20.294234824929376,0.8759360927810339,992633741.995,992633742.315,992633751.995,992633751.525,992633747.4000001
7.715455370902009,5.760870413853287,15.0,2.0821405730554567,269.3056708177185,175.8061981201172,250.79315185546875,8.304519606743632,4.2892095804942407e-16,2.3753314976305854e-16,2.8601813387039595e-16,19.283724882499126,19.925357481762447,19.72368412902521,0.8676581080452148,992633751.995,992633752.0,992633761.995,992633761.51,992633755.8436667
12.253652621812654,9.289110566575806,10.0,1.3839965331787345,270.81419984595925,176.70159912109375,246.774169921875,8.304700935484597,2.851032858348193e-16,-1.885136102160131e-17,5.4684780511128696e-17,19.727162494393294,,21.520001867618436,0.870201093310784,992633761.995,992633762.05,992633771.995,992633771.7,992633768.1975
7.600177171243385,5.851574747559205,18.0,2.4693354413782864,272.65061224651225,176.06494140625,244.46400451660156,8.30276298456553,5.08683100923927e-16,3.2011497002743075e-16,3.6349957584462185e-16,19.09854977573281,19.601403090427535,19.46340827984341,0.8781972958333877,992633771.995,992633772.41,992633781.995,992633781.115,992633775.9755557
9.950805876088166,7.55085957509443,13.0,1.7801894958352262,275.501056917584,174.09909057617188,242.29898071289062,8.304304278863736,3.667190361420566e-16,1.1987523783718019e-16,1.7940929648951513e-16,19.453834414711903,20.66784434633067,20.230055692872153,0.8797329064512843,992633781.995,992633782.9,992633791.995,992633790.765,992633786.5784614
10.664515094159594,8.171517748222401,13.0,1.8176270980560434,277.71693409977263,171.49172973632812,242.1688690185547,8.302173666157394,3.744311821995449e-16,1.0981492653722602e-16,1.7167311861004475e-16,19.431238028126245,20.763014612473647,20.2779123094285,0.8616454561833108,992633791.995,992633792.325,992633801.995,992633800.275,992633795.7546155
13.127316436425879,9.78599575765605,15.0,2.063163741502867,280.61789429873215,167.53720092773438,242.81396484375,8.301431351624068,4.250117307495906e-16,9.925740341004285e-17,1.8217226841003174e-16,19.293665757976473,20.872760776435353,20.213462385427295,0.8761446028382929,992633801.995,992633802.87,992633811.995,992633810.82,992633807.3933333
16.080093084950377,12.192785088589936,10.0,1.3795487594526763,281.0077482106281,165.8614959716797,244.6149444580078,8.298739753125366,2.841870444472513e-16,-1.1496984853186233e-16,-1.8475022682109766e-17,19.730657362487165,,,0.8738003526224396,992633811.995,992633812.355,992633821.995,992633820.88,992633816.7484999
